agent_code,performance_level,new_policy_count_baseline,ANBP_value_baseline,net_income_baseline,overall_conversion_rate_baseline,unique_proposals_last_21_days_baseline,unique_customers_baseline,new_policy_count_target,ANBP_value_target,net_income_target,overall_conversion_rate_target,unique_proposals_last_21_days_target,unique_customers_target,intervention_start_date,first_checkpoint,second_checkpoint,final_evaluation,new_policy_count_first_checkpoint,ANBP_value_first_checkpoint,net_income_first_checkpoint,overall_conversion_rate_first_checkpoint,unique_proposals_last_21_days_first_checkpoint,unique_customers_first_checkpoint,new_policy_count_second_checkpoint,ANBP_value_second_checkpoint,net_income_second_checkpoint,overall_conversion_rate_second_checkpoint,unique_proposals_last_21_days_second_checkpoint,unique_customers_second_checkpoint,new_policy_count_final_evaluation,ANBP_value_final_evaluation,net_income_final_evaluation,overall_conversion_rate_final_evaluation,unique_proposals_last_21_days_final_evaluation,unique_customers_final_evaluation,improvement_status
08dd9dac,Low,0.0,0.0,117361.0,0.0,11.0,12.0,0.0,0.0,152569.30000000002,0.0,14.3,15.600000000000001,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
08dd9dac,Medium,16.571428571428573,627723.7142857143,98946.0,1.3479068550497122,4.285714285714286,20.0,19.885714285714286,753268.4571428571,118735.2,1.6174882260596546,5.142857142857142,24.0,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
096ab135,High,25.583333333333332,1204458.4166666667,238914.25,1.1865499676397846,14.916666666666666,16.416666666666668,28.14166666666667,1324904.2583333335,262805.67500000005,1.305204964403763,16.408333333333335,18.058333333333337,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
096ab135,Low,0.0,0.0,83625.0,0.0,0.0,20.0,0.0,0.0,108712.5,0.0,0.0,26.0,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
096ab135,Medium,16.571428571428573,506453.5714285714,97175.0,1.4644656930371216,3.857142857142857,16.0,19.885714285714286,607744.2857142857,116610.0,1.7573588316445459,4.628571428571428,19.2,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
09b8e785,High,26.75,1405596.5,244361.5,1.245790984377941,12.25,15.75,29.425,1546156.1500000001,268797.65,1.370370082815735,13.475000000000001,17.325000000000003,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
09b8e785,Low,0.0,0.0,51381.0,0.0,11.0,13.0,0.0,0.0,66795.3,0.0,14.3,16.900000000000002,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
09b8e785,Medium,19.533333333333335,879560.8666666667,191789.86666666667,1.4594405757641051,4.2,16.066666666666666,23.44,1055473.04,230147.84,1.7513286909169261,5.04,19.279999999999998,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0a14b2af,High,26.0,1915544.0,367078.0,1.2489163488431223,16.0,12.6,28.6,2107098.4000000004,403785.80000000005,1.3738079837274346,17.6,13.860000000000001,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0a14b2af,Medium,14.8,621469.4,115131.2,1.3598290598290599,5.8,15.6,17.76,745763.28,138157.44,1.6317948717948718,6.96,18.72,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0a318094,High,26.2,1843275.0,339419.2,1.2516815754802024,13.8,12.0,28.82,2027602.5000000002,373361.12000000005,1.3768497330282228,15.180000000000001,13.200000000000001,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0a318094,Low,0.0,0.0,331351.0,0.0,7.75,15.25,0.0,0.0,430756.3,0.0,10.075000000000001,19.825,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0a318094,Medium,16.636363636363637,825837.0909090909,179323.81818181818,1.60085520540066,4.636363636363637,14.181818181818182,19.963636363636365,991004.509090909,215188.58181818182,1.921026246480792,5.5636363636363635,17.018181818181816,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0a37f9af,High,26.333333333333332,2282778.3333333335,472329.0,1.2567783094098883,14.0,17.0,28.96666666666667,2511056.166666667,519561.9,1.3824561403508773,15.400000000000002,18.700000000000003,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0a37f9af,Low,0.0,0.0,154391.66666666666,0.0,8.333333333333334,13.333333333333334,0.0,0.0,200709.16666666666,0.0,10.833333333333334,17.333333333333336,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0a37f9af,Medium,19.8,537262.2,106169.0,1.3831468531468532,6.2,15.8,23.76,644714.6399999999,127402.79999999999,1.6597762237762237,7.4399999999999995,18.96,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0a419b45,High,28.0,1367387.0,202585.5,1.2350010537707905,15.0,14.3,30.800000000000004,1504125.7000000002,222844.05000000002,1.3585011591478697,16.5,15.730000000000002,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0a419b45,Low,0.0,0.0,219678.66666666666,0.0,6.0,11.666666666666666,0.0,0.0,285582.26666666666,0.0,7.800000000000001,15.166666666666666,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0a419b45,Medium,14.714285714285714,710743.5714285715,155662.14285714287,1.2578566274994845,4.571428571428571,15.571428571428571,17.657142857142855,852892.2857142858,186794.57142857145,1.5094279529993813,5.485714285714285,18.685714285714283,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0a75b64a,High,26.75,1181576.375,280533.125,1.1882032897657897,16.25,15.25,29.425,1299734.0125000002,308586.4375,1.3070236187423687,17.875,16.775000000000002,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0a75b64a,Medium,16.833333333333332,687171.3333333334,159583.66666666666,1.5579237891737892,3.75,17.833333333333332,20.2,824605.6,191500.4,1.8695085470085469,4.5,21.4,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0aaac9a7,High,30.0,1544643.5555555555,283776.0,1.2344512447960723,16.444444444444443,17.333333333333332,33.0,1699107.9111111113,312153.60000000003,1.3578963692756796,18.08888888888889,19.066666666666666,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0aaac9a7,Low,0.0,0.0,79919.0,0.0,13.0,7.0,0.0,0.0,103894.7,0.0,16.900000000000002,9.1,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0aaac9a7,Medium,15.1,1034289.9,199082.5,1.370331359816654,3.5,13.9,18.119999999999997,1241147.88,238899.0,1.6443976317799847,4.2,16.68,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0aacb7a8,Medium,19.666666666666668,636039.3333333334,119818.0,1.1471734892787524,9.666666666666666,14.333333333333334,23.6,763247.2000000001,143781.6,1.3766081871345028,11.6,17.2,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0acddc02,High,26.0,1434149.75,255695.25,1.220048309178744,15.5,16.5,28.6,1577564.725,281264.775,1.3420531400966185,17.05,18.150000000000002,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0acddc02,Medium,15.0,691734.0,102077.0,1.5454545454545454,1.5,16.5,18.0,830080.7999999999,122492.4,1.8545454545454545,1.7999999999999998,19.8,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0af61868,High,26.0,1629855.4,309372.6,1.2125,14.6,16.6,28.6,1792840.94,340309.86,1.33375,16.060000000000002,18.26,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0af61868,Low,0.0,0.0,115336.0,0.0,10.0,19.5,0.0,0.0,149936.80000000002,0.0,13.0,25.35,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0af61868,Medium,16.5,946556.25,212645.25,1.5818181818181818,3.25,14.0,19.8,1135867.5,255174.3,1.898181818181818,3.9,16.8,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0b1be2b8,High,27.214285714285715,1868712.5714285714,391631.9285714286,1.2655943979742605,14.0,15.5,29.93571428571429,2055583.8285714288,430795.12142857147,1.3921538377716867,15.400000000000002,17.05,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0b1be2b8,Low,0.0,0.0,449205.5,0.0,11.0,22.0,0.0,0.0,583967.15,0.0,14.3,28.6,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0b1be2b8,Medium,17.25,844463.25,141840.25,1.5666666666666667,5.0,16.75,20.7,1013355.8999999999,170208.3,1.88,6.0,20.099999999999998,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0b1d7054,High,27.0,1796534.375,404482.75,1.2603859805485194,13.75,16.125,29.700000000000003,1976187.8125000002,444931.025,1.3864245786033713,15.125000000000002,17.7375,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0b1d7054,Low,0.0,0.0,278294.0,0.0,10.0,18.0,0.0,0.0,361782.2,0.0,13.0,23.400000000000002,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0b1d7054,Medium,16.0,858428.1111111111,157778.44444444444,1.4603860077544288,4.0,16.444444444444443,19.2,1030113.7333333333,189334.13333333333,1.7524632093053145,4.8,19.73333333333333,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0b51084d,High,23.88888888888889,1344170.7777777778,273011.8888888889,1.2379690237298933,13.555555555555555,13.444444444444445,26.27777777777778,1478587.8555555556,300313.0777777778,1.3617659261028827,14.911111111111111,14.78888888888889,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0b51084d,Low,0.0,0.0,99182.33333333333,0.0,6.333333333333333,13.0,0.0,0.0,128937.03333333333,0.0,8.233333333333333,16.900000000000002,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0b51084d,Medium,15.125,815180.375,139797.875,1.6808080808080808,2.875,15.375,18.15,978216.45,167757.44999999998,2.0169696969696966,3.4499999999999997,18.45,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0b5ebeaa,High,23.0,2201376.0,516378.0,1.0952380952380953,16.0,20.0,25.3,2421513.6,568015.8,1.204761904761905,17.6,22.0,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0b5ebeaa,Medium,22.5,643805.5,160431.0,1.4684873949579833,7.0,12.0,27.0,772566.6,192517.19999999998,1.76218487394958,8.4,14.399999999999999,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0bae2f2d,High,25.875,997577.375,169629.625,1.2412146953923269,14.375,14.375,28.462500000000002,1097335.1125,186592.58750000002,1.3653361649315596,15.812500000000002,15.812500000000002,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0bae2f2d,Low,0.0,0.0,65329.0,0.0,0.0,21.0,0.0,0.0,84927.7,0.0,0.0,27.3,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0bae2f2d,Medium,17.8,679269.1,143955.7,1.3765619979435768,7.0,13.7,21.36,815122.9199999999,172746.84,1.651874397532292,8.4,16.439999999999998,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0bb2468d,High,28.0,1666159.5714285714,415185.5714285714,1.2028162061758387,14.857142857142858,12.714285714285714,30.800000000000004,1832775.5285714287,456704.1285714286,1.3230978267934228,16.342857142857145,13.985714285714286,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0bb2468d,Low,0.0,0.0,177354.5,0.0,10.5,12.5,0.0,0.0,230560.85,0.0,13.65,16.25,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0bb2468d,Medium,20.5,193085.0,39400.5,1.5333333333333332,5.5,21.0,24.599999999999998,231702.0,47280.6,1.8399999999999999,6.6,25.2,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0c0e65a4,High,28.0,1669634.0,277666.6666666667,1.4300108932461875,14.0,15.0,30.800000000000004,1836597.4000000001,305433.3333333334,1.5730119825708064,15.400000000000002,16.5,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0c0e65a4,Medium,10.5,596748.0,111093.5,1.1666666666666667,0.0,9.0,12.6,716097.6,133312.19999999998,1.4000000000000001,0.0,10.799999999999999,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0c22f517,High,29.0,2096529.5714285714,390941.28571428574,1.1698790988762937,16.285714285714285,14.428571428571429,31.900000000000002,2306182.5285714287,430035.41428571433,1.2868670087639231,17.914285714285715,15.871428571428574,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0c22f517,Low,0.0,0.0,311450.0,0.0,4.0,9.0,0.0,0.0,404885.0,0.0,5.2,11.700000000000001,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0c22f517,Medium,16.583333333333332,603622.3333333334,119703.0,1.6114558877430731,4.25,15.666666666666666,19.9,724346.8,143643.6,1.9337470652916877,5.1,18.799999999999997,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0d045ee9,High,28.666666666666668,1641937.75,362231.25,1.193728868085752,16.0,15.75,31.53333333333334,1806131.5250000001,398454.37500000006,1.3131017548943273,17.6,17.325000000000003,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0d045ee9,Low,0.0,0.0,218359.0,0.0,9.0,21.0,0.0,0.0,283866.7,0.0,11.700000000000001,27.3,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0d045ee9,Medium,17.142857142857142,891794.8571428572,174892.2857142857,1.2667631087522728,4.857142857142857,16.142857142857142,20.57142857142857,1070153.8285714285,209870.74285714285,1.5201157305027273,5.828571428571428,19.37142857142857,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0db1f74b,High,31.285714285714285,1888428.2857142857,383155.71428571426,1.2720463433506912,16.857142857142858,15.571428571428571,34.41428571428572,2077271.1142857145,421471.28571428574,1.3992509776857605,18.542857142857144,17.12857142857143,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0db1f74b,Low,0.0,0.0,204843.25,0.0,15.75,15.75,0.0,0.0,266296.22500000003,0.0,20.475,20.475,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0db1f74b,Medium,15.333333333333334,706806.1111111111,158145.55555555556,1.4573172198172197,4.444444444444445,13.555555555555555,18.4,848167.3333333334,189774.66666666666,1.7487806637806635,5.333333333333333,16.266666666666666,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0e0c2212,High,28.0,1298585.888888889,259475.33333333334,1.221311874809661,15.222222222222221,13.88888888888889,30.800000000000004,1428444.477777778,285422.8666666667,1.3434430622906273,16.744444444444444,15.277777777777779,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0e0c2212,Low,0.0,0.0,395705.6,0.0,12.2,17.0,0.0,0.0,514417.27999999997,0.0,15.86,22.1,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0e0c2212,Medium,12.5,815794.0,143871.5,1.383201058201058,3.1666666666666665,17.5,15.0,978952.7999999999,172645.8,1.6598412698412697,3.8,21.0,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0e123beb,High,25.22222222222222,1393271.0,255560.33333333334,1.3373143858390537,12.88888888888889,14.222222222222221,27.744444444444447,1532598.1,281116.3666666667,1.4710458244229592,14.177777777777779,15.644444444444446,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0e123beb,Low,0.0,0.0,193928.66666666666,0.0,10.666666666666666,11.666666666666666,0.0,0.0,252107.26666666666,0.0,13.866666666666667,15.166666666666666,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0e123beb,Medium,17.875,622100.125,151604.375,1.3895507066462949,5.75,13.125,21.45,746520.15,181925.25,1.6674608479755537,6.8999999999999995,15.75,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0e34a568,High,30.0,290310.0,56664.0,1.4285714285714286,16.0,15.0,33.0,319341.0,62330.4,1.5714285714285716,17.6,16.5,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0e34a568,Low,0.0,0.0,159215.0,0.0,4.0,9.0,0.0,0.0,206979.5,0.0,5.2,11.700000000000001,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0e34a568,Medium,17.4,655013.0,122053.7,1.3894801105327421,6.8,15.9,20.88,786015.6,146464.44,1.6673761326392904,8.16,19.08,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0e4280de,High,28.272727272727273,1436795.2727272727,313990.2727272727,1.19562369558417,16.90909090909091,15.181818181818182,31.100000000000005,1580474.8,345389.3,1.315186065142587,18.6,16.700000000000003,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0e4280de,Low,0.0,0.0,111905.0,0.0,5.0,16.5,0.0,0.0,145476.5,0.0,6.5,21.45,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0e4280de,Medium,16.857142857142858,1005322.0,174366.57142857142,1.509897443826015,3.142857142857143,15.571428571428571,20.228571428571428,1206386.4,209239.8857142857,1.811876932591218,3.7714285714285714,18.685714285714283,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0e4770a7,High,26.5,1275775.8,282757.2,1.2158181452203192,14.3,12.4,29.150000000000002,1403353.3800000001,311032.92000000004,1.3373999597423512,15.730000000000002,13.640000000000002,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0e4770a7,Low,0.0,0.0,106369.0,0.0,6.5,13.0,0.0,0.0,138279.7,0.0,8.450000000000001,16.900000000000002,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0e4770a7,Medium,19.0,501861.625,107267.875,1.487215888149518,7.25,14.25,22.8,602233.95,128721.45,1.7846590657794217,8.7,17.099999999999998,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0e4db07d,High,27.1,1160701.2,249918.5,1.1871666897811062,16.9,16.8,29.810000000000002,1276771.32,274910.35000000003,1.305883358759217,18.59,18.480000000000004,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0e4db07d,Low,0.0,0.0,333101.6666666667,0.0,7.0,17.333333333333332,0.0,0.0,433032.1666666667,0.0,9.1,22.53333333333333,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0e4db07d,Medium,17.0,705798.1428571428,148810.7142857143,1.2527417027417027,4.714285714285714,14.571428571428571,20.4,846957.7714285714,178572.85714285713,1.5032900432900431,5.6571428571428575,17.485714285714284,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0f111c9b,High,29.25,1640906.25,280667.25,1.1204422590292156,17.5,14.5,32.175000000000004,1804996.8750000002,308733.97500000003,1.2324864849321373,19.25,15.950000000000001,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0f111c9b,Medium,14.0,1250452.0,328748.0,1.5555555555555556,1.0,13.0,16.8,1500542.4,394497.6,1.8666666666666667,1.2,15.6,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0f4994af,Medium,13.0,1024738.0,260679.0,1.0833333333333333,4.0,16.0,15.6,1229685.5999999999,312814.8,1.2999999999999998,4.8,19.2,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0f4c38b4,High,26.88888888888889,1222469.4444444445,279792.22222222225,1.192821157193138,15.333333333333334,14.777777777777779,29.57777777777778,1344716.388888889,307771.4444444445,1.3121032729124518,16.866666666666667,16.255555555555556,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0f4c38b4,Low,0.0,0.0,76898.5,0.0,7.5,15.5,0.0,0.0,99968.05,0.0,9.75,20.150000000000002,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0f4c38b4,Medium,15.0,767101.3333333334,139640.66666666666,1.6041666666666667,3.3333333333333335,15.555555555555555,18.0,920521.6,167568.8,1.925,4.0,18.666666666666664,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0f6f67b0,High,28.25,1325812.875,233026.875,1.2612198321357528,16.625,14.625,31.075000000000003,1458394.1625,256329.56250000003,1.3873418153493282,18.2875,16.087500000000002,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0f6f67b0,Low,0.0,0.0,290089.0,0.0,11.0,10.0,0.0,0.0,377115.7,0.0,14.3,13.0,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0f6f67b0,Medium,17.1,679319.6,146870.0,1.4575516640222523,5.0,14.1,20.52,815183.5199999999,176244.0,1.7490619968267027,6.0,16.919999999999998,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0fc88310,High,27.7,1764895.4,349608.8,1.2715889747943188,14.5,15.9,30.470000000000002,1941384.94,384569.68,1.3987478722737507,15.950000000000001,17.490000000000002,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0fc88310,Low,0.0,0.0,147293.5,0.0,9.0,15.5,0.0,0.0,191481.55000000002,0.0,11.700000000000001,20.150000000000002,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0fc88310,Medium,15.5,757381.5,161392.5,1.276638986013986,5.125,15.25,18.599999999999998,908857.7999999999,193671.0,1.5319667832167831,6.1499999999999995,18.3,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0fd5804f,High,30.25,1383725.125,257843.125,1.1687290535135362,16.5,13.625,33.275000000000006,1522097.6375000002,283627.4375,1.28560195886489,18.150000000000002,14.9875,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
0fd5804f,Medium,17.666666666666668,834413.5,152351.58333333334,1.3588916122004358,6.5,17.833333333333332,21.2,1001296.2,182821.9,1.630669934640523,7.8,21.4,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
10944892,High,30.0,1717187.0,265950.3333333333,1.2224935558268892,17.0,12.666666666666666,33.0,1888905.7000000002,292545.3666666667,1.3447429114095784,18.700000000000003,13.933333333333334,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
10944892,Medium,17.0,737641.6666666666,135203.16666666666,1.4884259259259258,4.833333333333333,18.166666666666668,20.4,885169.9999999999,162243.8,1.786111111111111,5.8,21.8,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
10be4b4c,High,28.1,1856875.1,374672.0,1.2601222221630863,14.9,13.8,30.910000000000004,2042562.6100000003,412139.2,1.386134444379395,16.39,15.180000000000001,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
10be4b4c,Low,0.0,0.0,130662.0,0.0,11.0,20.0,0.0,0.0,169860.6,0.0,14.3,26.0,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
10be4b4c,Medium,19.0,716726.6666666666,170396.44444444444,1.34168248905091,6.222222222222222,14.333333333333334,22.8,860071.9999999999,204475.7333333333,1.610018986861092,7.466666666666667,17.2,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
10dabaca,High,28.307692307692307,1722343.6923076923,303164.76923076925,1.2131926731595912,15.076923076923077,15.923076923076923,31.13846153846154,1894578.0615384616,333481.2461538462,1.3345119404755506,16.584615384615386,17.515384615384615,2025-05-09,2025-06-08,2025-07-08,2025-08-07,,,,,,,,,,,,,,,,,,,Pending
